1871.02,0.983377891433,0.00481678486998,0.969502407705,0.00432877123313,1.0304975923
1871.03,1.00957446809,0.00470280607267,0.986152385278,0.00433671753224,1.01479750779
1871.04,1.06708816298,0.00457172116158,1.03607060629,0.00433671753224,0.963929393707
1871.05,1.04915514593,0.00446210695113,1.02308917197,0.00433671753224,0.976910828025
1871.06,1.00742522485,0.00449842555106,1.01643472542,0.00434466313983,0.984515077425
1871.07,0.981314232326,0.00458408265454,1.0,0.00434466313983,1.0
1871.08,1.02887972072,0.00452395640551,1.01572847682,0.00434466313983,0.984271523179
1871.09,0.986736582357,0.00448056684381,0.976559468739,0.00435260805603,1.0243902439
1871.1,0.933833489632,0.00472364799524,0.984400656814,0.00435260805603,1.01559934319
1871.11,1.0108234769,0.00467306913935,1.0,0.00435260805603,1.0
1871.12,0.99856496302,0.00456923870587,0.978314214209,0.00436055228096,1.02263540825
1872.01,1.02531505638,0.00451033243486,1.0,0.00436055228096,1.0
1872.02,1.00409703504,0.00455456530298,1.00189987594,0.00437643865752,1.0
1872.03,1.01750241598,0.00446742648093,0.986879752213,0.0043923222705,1.01501976285
1872.04,1.00538201773,0.00439977607501,0.97931348453,0.00440820312092,1.02258566978
1872.05,1.0,0.0044522584934,1.00094899163,0.00441614251048,1.0
1872.06,0.997585808754,0.00455071548822,1.00951475968,0.00443201921894,0.99238385377
1872.07,1.00883838384,0.00463252676957,1.0164799875,0.00444789316734,0.985418265541
1872.08,0.981017939091,0.0047398823446,0.994109730781,0.0044637643567,1.00778816199
1872.09,0.975015947268,0.00487951150365,0.9949423549,0.004479632788,1.00695517774
1872.1,1.02649656526,0.00492174775158,1.02338604448,0.00449549846226,0.978511128166
1872.11,0.967070320799,0.00499780316344,0.971144080447,0.00450343026581,1.02980392157
1872.12,1.03932337434,0.0049320087367,1.01636731075,0.00451929180637,0.985529322163
1873.01,1.00792644261,0.00493691237636,1.00189627326,0.0045351505924,1.0
1873.02,0.986054314774,0.00493584290373,0.976642126224,0.00452722154364,1.02241112828
1873.03,0.99223734581,0.00501018111671,0.999053164867,0.00451929180637,1.0
1873.04,0.986282284857,0.00512514035278,0.999053075209,0.00451136138047,1.0
1873.05,1.02412256873,0.00515473032714,1.0209728646,0.00450343026581,0.978080120937
1873.06,1.01602122016,0.00527360066834,1.02841920187,0.00449549846226,0.970633693972
1873.07,0.99791144528,0.00531952002232,1.0,0.00449549846226,1.0
1873.08,1.0,0.00536312264546,0.999052806132,0.0044875659697,1.0
1873.09,0.92360820427,0.00585391645895,0.999052716406,0.004479632788,1.0
1873.1,0.93405846363,0.00645924308588,1.02214179864,0.00447169891704,0.976910828025
1873.11,0.995026686075,0.00675565849892,1.03002238205,0.0044637643567,0.969030154849
1873.12,1.06838961356,0.00621862163396,0.974662203223,0.00445582910684,1.0243902439
1874.01,1.03811045185,0.00589873232212,0.983453014146,0.00444789316734,1.01559934319
1874.02,1.03011650912,0.00572627685304,0.997159227309,0.00442408120978,1.0
1874.03,0.985381988903,0.00581122541058,0.996212842967,0.0043923222705,1.0
1874.04,0.987655657823,0.00597522201513,1.01251708437,0.00436849581475,0.98464025869
1874.05,0.981580966999,0.00614319222607,1.00536671539,0.00434466313983,0.991789819376
1874.06,1.01965821512,0.00616168255012,1.01938806188,0.00431287655983,0.976821192053
1874.07,0.992003505313,0.00616534157833,0.989527528301,0.00428902936033,1.00762711864
1874.08,1.01037985866,0.00614754098361,1.00472322315,0.00426517593034,0.992430613961
1874.09,1.0156284153,0.00605294307543,0.996205658091,0.00423336165926,1.0
1874.1,1.01409663187,0.00607491511036,1.01325364062,0.00420949367822,0.983898305085
1874.11,1.0171901528,0.0060157173656,1.00576439876,0.00418561945533,0.991386735573
1874.12,0.99342791571,0.00605551471875,0.996202055421,0.00415377744269,1.0
1875.01,1.0,0.00601176099968,0.997149239335,0.0041298886422,1.0
1875.02,0.997794812559,0.00598119694099,0.996199529478,0.00409802718036,1.0
1875.03,1.01326036624,0.00585099016757,0.996198084573,0.00406615459353,1.0
1875.04,1.00477773162,0.0057370270829,0.987508541262,0.00403427087358,1.00868809731
1875.05,0.985528219971,0.00591741836235,1.0211736583,0.00400237601239,0.975021533161
1875.06,0.996643591357,0.00598996702449,1.01297819556,0.0039704700018,0.983215547703
1875.07,1.00221006104,0.00593300430537,0.996192293949,0.00393855283367,1.0
1875.08,0.996114669747,0.00585951226369,0.98720611757,0.00390662449984,1.00898472597
1875.09,0.999367488931,0.00586322081575,1.00509411152,0.00387468499213,0.991095280499
1875.1,0.983966244726,0.00591409376787,0.996187939393,0.00384273430236,1.0
1875.11,1.02508576329,0.00576936484696,1.00427273903,0.00381077242235,0.991913746631
1875.12,1.00868019243,0.00571971660619,1.00524300183,0.0037787993439,0.990942028986
1876.01,1.02954898911,0.00560590802283,1.00441026591,0.0037468150588,0.991773308958
1876.02,1.01339375629,0.00553181622445,0.999044296913,0.00373881723552,1.0
1876.03,0.997813773229,0.00554393652691,0.999044205568,0.00373081871119,1.0
1876.04,0.970819639478,0.00576186568185,1.00826070407,0.00372281948567,0.990783410138
1876.05,0.998461222815,0.00598479399979,1.03343770544,0.00370681893055,0.964651162791
1876.06,1.0209596219,0.00602126731743,1.02604480433,0.0036988176007,0.97299903568
1876.07,0.9879239207,0.00609486944416,0.999043748578,0.00369081556915,1.0
1876.08,0.94957726393,0.00636487162984,0.99012393463,0.00368281283577,1.0089197225
1876.09,0.930272473718,0.00677467712177,0.989220382949,0.00367480940044,1.00982318271
